"yorf","gene","beckmannHi","beckmannLo","hogan","tsvetanova","mitchell","score","RNAbinding","essential","desc"
"YKL210W","UBA1",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",TRUE,"Ubiquitin activating enzyme (E1); involved in ubiquitin-mediated protein degradation and essential for viability; protein abundance increases in response to DNA replication stress"
"YDR177W","UBC1",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",TRUE,"Ubiquitin-conjugating enzyme; key E2 partner with Ubc4p for the anaphase-promoting complex (APC); mediates selective degradation of short-lived and abnormal proteins; plays a role in vesicle biogenesis and ER-associated protein degradation (ERAD); component of the cellular stress response; protein abundance increases in response to DNA replication stress key E2 partner with Ubc4p for the anaphase-promoting complex (APC)"
"YKL035W","UGP1",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",TRUE,"UDP-glucose pyrophosphorylase (UGPase); catalyses the reversible formation of UDP-Glc from glucose 1-phosphate and UTP, involved in a wide variety of metabolic pathways, expression modulated by Pho85p through Pho4p; involved in PKA-mediated oxidative stress resistance and long-term survival in stationary phase; UGP1 has a paralog, YHL012W, that arose from the whole genome duplication"
"YMR093W","UTP15",TRUE,FALSE,FALSE,FALSE,FALSE,0,"nonclassicalRBD",TRUE,"Nucleolar protein; component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA"
"YKR060W","UTP30",TRUE,FALSE,FALSE,FALSE,FALSE,0,"nonclassicalRBD",FALSE,"Putative subunit of U3-containing 90S preribosome complex; complex is involved in production of 18S rRNA and assembly of small ribosomal subunit"
"YDR324C","UTP4",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",TRUE,"Subunit of U3-containing 90S preribosome and SSU processome complexes; involved in production of 18S rRNA and assembly of small ribosomal subunit; member of t-Utp subcomplex involved with transcription of 35S rRNA transcript; Small Subunit processome is also known as SSU processome"
"YDR449C","UTP6",TRUE,FALSE,FALSE,FALSE,FALSE,0,"nonclassicalRBD",TRUE,"Nucleolar protein; component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA"
"YER082C","UTP7",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",TRUE,"Nucleolar protein; component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA"
"YHR196W","UTP9",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",TRUE,"Nucleolar protein; component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA"
"YDR119W","VBA4",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"Protein of unknown function; proposed role as a basic amino acid permease based on phylogeny; GFP-fusion protein localizes to vacuolar membrane; physical interaction with Atg27p suggests a possible role in autophagy; non-essential gene"
"YLR410W","VIP1",TRUE,FALSE,FALSE,FALSE,FALSE,0,"nonclassicalRBD",FALSE,"Inositol hexakisphosphate and inositol heptakisphosphate kinase; inositol heptakisphosphate (IP7) production is important for phosphate signaling; involved in cortical actin cytoskeleton function, and invasive pseudohyphal growth analogous to S. pombe asp1; inositol hexakisphosphate is also known as IP6"
"YHR039C-A","VMA10",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"Subunit G of the V1 peripheral membrane domain of V-ATPase; part of the electrogenic proton pump found throughout the endomembrane system; involved in vacuolar acidification; the V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase) has eight subunits"
"YPR036W","VMA13",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"Subunit H of the V1 peripheral membrane domain of V-ATPase; part of the electrogenic proton pump found throughout the endomembrane system; serves as an activator or a structural stabilizer of the V-ATPase; the V1 peripheral membrane domain of the vacuolar H+-ATPase (V-ATPase) has eight subunits"
"YKL080W","VMA5",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"Subunit C of the V1 peripheral membrane domain of V-ATPase; part of the electrogenic proton pump found throughout the endomembrane system; required for the V1 domain to assemble onto the vacuolar membrane; the V1 peripheral membrane domain of vacuolar H+-ATPase (V-ATPase) has eight subunits"
"YDR049W","VMS1",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"Component of a Cdc48p-complex involved in protein quality control; exhibits cytosolic and ER-membrane localization, with Cdc48p, during normal growth, and contributes to ER-associated degradation (ERAD) of specific substrates at a step after their ubiquitination; forms a mitochondrially-associated complex with Cdc48p and Npl4p under oxidative stress that is required for ubiquitin-mediated mitochondria-associated protein degradation (MAD); conserved in C. elegans and humans"
"YKR001C","VPS1",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"Dynamin-like GTPase required for vacuolar sorting; also involved in actin cytoskeleton organization, endocytosis, late Golgi-retention of some proteins, regulation of peroxisome biogenesis"
"YKL041W","VPS24",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"One of four subunits of the ESCRT-III complex; forms an endosomal sorting complex required for transport III (ESCRT-III) subcomplex with Did4p; involved in the sorting of transmembrane proteins into the multivesicular body (MVB) pathway"
"YNR006W","VPS27",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"Endosomal protein that forms a complex with Hse1p; required for recycling Golgi proteins, forming lumenal membranes and sorting ubiquitinated proteins destined for degradation; has Ubiquitin Interaction Motifs which bind ubiquitin (Ubi4p)"
"YOR359W","VTS1",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"Flap-structured DNA-binding and RNA-binding protein; stimulates deadenylation-dependent mRNA degradation mediated by the CCR4-NOT deadenylase complex; member of the Smaug (Smg) family of post-transcriptional regulators which bind RNA through a conserved sterile alpha motif (SAM) domain that interacts with Smg recognition element (SREs) containing transcripts; stimulates Dna2p endonuclease activity"
"YFL010C","WWM1",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"WW domain containing protein of unknown function; binds to Mca1p, a caspase-related protease that regulates H2O2-induced apoptosis; overexpression causes G1 phase growth arrest and clonal death that is suppressed by overexpression of MCA1"
"YML007W","YAP1",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"Basic leucine zipper (bZIP) transcription factor; required for oxidative stress tolerance; activated by H2O2 through the multistep formation of disulfide bonds and transit from the cytoplasm to the nucleus; Yap1p is degraded in the nucleus after the oxidative stress has passed; mediates resistance to cadmium; relative distribution to the nucleus increases upon DNA replication stress; YAP1 has a paralog, CAD1, that arose from the whole genome duplication"
"YBL081W","",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"Non-essential protein of unknown function; null mutation results in a decrease in plasma membrane electron transport"
"YDR135C","YCF1",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"Vacuolar glutathione S-conjugate transporter; ABC-C transporter of the ATP-binding cassette family; required for vacuole fusion; forms stable complexes with vacuole fusion machinery; regulates Vam7p recruitment to vacuoles; role in detoxifying metals (Cd, Hg, As); transports GSSG that is not immediately reduced in cytosol to vacuole; transports unconjugated bilirubin, selenodigluthatione, oxidized glutathione; similar to human cystic fibrosis protein CFTR"
"YNL154C","YCK2",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"Palmitoylated plasma membrane-bound casein kinase I (CK1) isoform; shares redundant functions with Yck1p in morphogenesis, proper septin assembly, endocytic trafficking, and glucose sensing; stabilized by Sod1p binding in the presence of glucose and oxygen, causing glucose repression of respiratory metabolism; involved in the phosphorylation and regulation of glucose sensor Rgt2p; YCK2 has a paralog, YCK1, that arose from the whole genome duplication"
"YCR090C","",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; YCR090C is not an essential gene"
"YNL064C","YDJ1",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"Type I HSP40 co-chaperone; involved in regulation of HSP90 and HSP70 functions; acts as an adaptor that helps Rsp5p recognize cytosolic misfolded proteins for ubiquitination after heat shock; critical for determining cell size at Start as a function of growth rate; involved in protein translocation across membranes; member of the DnaJ family; chimeric protein in which human p58IPK J domain replaces yeast Ydj1p J domain can complement yeast ydj1 mutant"
"YDL085C-A","",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus"
"YDR341C","",TRUE,FALSE,FALSE,FALSE,FALSE,0,"nonclassicalRBD",TRUE,"Arginyl-tRNA synthetase; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; YDR341C has a paralog, MSR1, that arose from the whole genome duplication"
"YDR348C","PAL1",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"Protein of unknown function thought to be involved in endocytosis; physically interacts with Ede1p and is found at endocytic sites at cell periphery during early stages of endocytosis; green fluorescent protein (GFP)-fusion protein localizes to bud neck; potential Cdc28p substrate; similar to S. pombe Pal1 protein; relocalizes from bud neck to cytoplasm upon DNA replication stress; PAL1 has a paralog, YHR097C, that arose from the whole genome duplication"
"YEL047C","FRD1",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"Soluble fumarate reductase; required with isoenzyme Osm1p for anaerobic growth; may interact with ribosomes, based on co-purification experiments; authentic, non-tagged protein is detected in purified mitochondria in high-throughput studies; similar to Arxula adeninovorans fumarate reductase; protein abundance increases in response to DNA replication stress; FRD1 has a paralog, OSM1, that arose from the whole genome duplication"
"YER079W","",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"Putative protein of unknown function"
"YER137C","",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"Putative protein of unknown function"
"YGR169C-A","LSO2",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"Protein with a potential role in response to iron deprivation; localizes to nucleus and cytoplasm, and nuclear localization is enhanced under iron-replete conditions; null mutant exhibits slow growth during iron deprivation; LSO2 has a paralog, LSO1, that arose from the whole genome duplication"
"YKR023W","",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
"YKR078W","",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"Cytoplasmic protein of unknown function; potential Cdc28p substrate; contains a Phox homology (PX) domain and specifically binds phosphatidylinositol 3-phosphate (PtdIns-3-P); YKR078W has a paralog, VPS5, that arose from the whole genome duplication"
"YML082W","",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"Putative protein predicted to have carbon-sulfur lyase activity; transcriptionally regulated by Upc2p via an upstream sterol response element; green fluorescent protein (GFP)-fusion protein localizes to the nucleus and the cytoplasm; not an essential gene; YML082W has a paralog, STR2, that arose from the whole genome duplication"
"YMR099C","",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"Glucose-6-phosphate 1-epimerase (hexose-6-phosphate mutarotase); likely involved in carbohydrate metabolism; GFP-fusion protein localizes to both the nucleus and cytoplasm and is induced in response to the DNA-damaging agent MMS"
"YMR147W","",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"Putative protein of unknown function; SWAT-GFP and mCherry fusion proteins localize to the cell periphery"
"YMR178W","",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and nucleus; YMR178W is not an essential gene; protein abundance increases in response to DNA replication stress"
"YNL035C","",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"Nuclear protein of unknown function; relocalizes to the cytosol in response to hypoxia; contains WD-40 domains; not an essential gene; protein abundance increases in response to DNA replication stress"
"YNL134C","",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"NADH-dependent aldehyde reductase, involved in detoxification of furfural; expression is up-regulated in the presence of furfural and 5-hydroxymethylfurfural, which are compounds generated during lignocellulosic biomass pre-treatment; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and nucleus; protein abundance increases in response to DNA replication stress"
"YNL208W","",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"Protein of unknown function; may interact with ribosomes, based on co-purification experiments; authentic, non-tagged protein is detected in purified mitochondria in high-throughput studies; potential orthologs found in other fungi"
"YNL247W","",TRUE,FALSE,FALSE,FALSE,FALSE,0,"nonclassicalRBD",TRUE,"Cysteinyl-tRNA synthetase; may interact with ribosomes, based on co-purification experiments; human gene CARS allows growth of the yeast haploid null mutant after sporulation of a heterozygous diploid"
"YOR283W","",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"Phosphatase with a broad substrate specificity; has some similarity to GPM1/YKL152C, a phosphoglycerate mutase; YOR283W is not an essential gene"
"YKL126W","YPK1",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"S/T protein kinase; phosphorylates, downregulates flippase activator Fpk1p; inactivates Orm1p and Orm2p by phosphorylation in response to compromised sphingolipid synthesis; involved in the TORC-dependent phosphorylation of ribosomal proteins Rps6a/b (S6); mutations affect receptor-mediated endocytosis and sphingolipid-mediated and cell integrity signaling pathways; human homolog SGK1 can complement a null mutant; human homolog SGK2 can complement a ypk1 ypk2 double mutant"
"YPL225W","",TRUE,FALSE,FALSE,FALSE,FALSE,0,"unknownRBD",FALSE,"Protein of unknown function; may interact with ribosomes, based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; protein abundance increases in response to DNA replication stress"
